uf_abb,uf_code,munic_code,munic_name,d_1997,d_1998,d_1999,d_2000,d_2001,d_2002,d_2003,d_2004,d_2005,d_2006,d_2007,d_2008,d_2009,d_2010,d_2011,d_2012,d_2013,d_2014,d_2015,d_2016,d_2017,d_2018,d_2019,d_2020,d_2021,d_2022,previous_mun_1997,previous_mun_1998,previous_mun_1999,previous_mun_2000,previous_mun_2001,previous_mun_2002,previous_mun_2003,previous_mun_2004,previous_mun_2005,previous_mun_2006,previous_mun_2007,previous_mun_2008,previous_mun_2009,previous_mun_2010,previous_mun_2011,previous_mun_2012,previous_mun_2013,previous_mun_2014,previous_mun_2015,previous_mun_2016,previous_mun_2017,previous_mun_2018,previous_mun_2019,previous_mun_2020,previous_mun_2021,previous_mun_2022
MG,31,3138625,Limeira do Oeste,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625,3138625
MG,31,3138658,Lontra,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658,3138658
MG,31,3138674,Luisburgo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674,3138674
MG,31,3138682,Luislândia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682,3138682
MG,31,3138708,Luminárias,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708,3138708
MG,31,3138807,Luz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807,3138807
MG,31,3138906,Machacalis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906,3138906
MG,31,3139003,Machado,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003,3139003
MG,31,3139102,Madre de Deus de Minas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102,3139102
MG,31,3139201,Malacacheta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201,3139201
MG,31,3139250,Mamonas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250,3139250
MG,31,3139300,Manga,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300,3139300
MG,31,3139409,Manhuaçu,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409,3139409
MG,31,3139508,Manhumirim,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508,3139508
MG,31,3139607,Mantena,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607,3139607
MG,31,3139706,Maravilhas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706,3139706
MG,31,3139805,Mar de Espanha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805,3139805
MG,31,3139904,Maria da Fé,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904,3139904
MG,31,3140001,Mariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001,3140001
MG,31,3140100,Marilac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100,3140100
MG,31,3140159,Mário Campos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159,3140159
MG,31,3140209,Maripá de Minas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209,3140209
MG,31,3140308,Marliéria,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308,3140308
MG,31,3140407,Marmelópolis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407,3140407
MG,31,3140506,Martinho Campos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506,3140506
MG,31,3140530,Martins Soares,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530,3140530
MG,31,3140555,Mata Verde,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555,3140555
MG,31,3140605,Materlândia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605,3140605
MG,31,3140704,Mateus Leme,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704,3140704
MG,31,3140803,Matias Barbosa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803,3140803
MG,31,3140852,Matias Cardoso,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852,3140852
MG,31,3140902,Matipó,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902,3140902
MG,31,3141009,Mato Verde,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009,3141009
MG,31,3141108,Matozinhos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108,3141108
MG,31,3141207,Matutina,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207,3141207
MG,31,3141306,Medeiros,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306,3141306
MG,31,3141405,Medina,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405,3141405
MG,31,3141504,Mendes Pimentel,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504,3141504
MG,31,3141603,Mercês,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603,3141603
MG,31,3141702,Mesquita,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702,3141702
MG,31,3141801,Minas Novas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801,3141801
MG,31,3141900,Minduri,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900,3141900
MG,31,3142007,Mirabela,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007,3142007
MG,31,3142106,Miradouro,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106,3142106
MG,31,3142205,Miraí,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205,3142205
MG,31,3142254,Miravânia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254,3142254
MG,31,3142304,Moeda,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304,3142304
MG,31,3142403,Moema,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403,3142403
MG,31,3142502,Monjolos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502,3142502
MG,31,3142601,Monsenhor Paulo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601,3142601
MG,31,3142700,Montalvânia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700,3142700
MG,31,3142809,Monte Alegre de Minas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809,3142809
MG,31,3142908,Monte Azul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908,3142908
MG,31,3143005,Monte Belo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005,3143005
MG,31,3143104,Monte Carmelo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104,3143104
MG,31,3143153,Monte Formoso,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153,3143153
MG,31,3143203,Monte Santo de Minas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203,3143203
MG,31,3143302,Montes Claros,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302,3143302
MG,31,3143401,Monte Sião,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401,3143401
MG,31,3143450,Montezuma,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450,3143450
MG,31,3143500,Morada Nova de Minas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500,3143500
MG,31,3143609,Morro da Garça,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609,3143609
MG,31,3143708,Morro do Pilar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708,3143708
MG,31,3143807,Munhoz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807,3143807
MG,31,3143906,Muriaé,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906,3143906
MG,31,3144003,Mutum,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003,3144003
MG,31,3144102,Muzambinho,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102,3144102
MG,31,3144201,Nacip Raydan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201,3144201
MG,31,3144300,Nanuque,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300,3144300
MG,31,3144359,Naque,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359,3144359
MG,31,3144375,Natalândia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375,3144375
MG,31,3144409,Natércia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409,3144409
MG,31,3144508,Nazareno,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508,3144508
MG,31,3144607,Nepomuceno,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607,3144607
MG,31,3144656,Ninheira,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656,3144656
MG,31,3144672,Nova Belém,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672,3144672
MG,31,3144706,Nova Era,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706,3144706
MG,31,3144805,Nova Lima,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805,3144805
MG,31,3144904,Nova Módica,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904,3144904
